4	-1
2	42
2	16
4	-5
8	-7
141	115
2	27
183	188
2	31
188	177
66	92
230	219
98	110
2	-44
9	-29
174	203
156	197
5	29
192	203
3	16
6	22
4	-36
15	35
2	16
149	163
3	-5
3	8
17	31
6	64
184	183
4	12
91	92
5	2
2	-15
2	2
2	57
252	197
5	-21
17	14
4	0
5	6
2	-38
20	42
4	-9
122	177
4	0
2	-3
288	244
2	71
62	95
18	31
20	29
65	83
2	35
2	8
2	-34
14	57
15	22
2	-9
3	-25
4	33
4	44
128	128
16	57
89	107
20	37
54	78
8	-5
4	10
2	31
10	-11
92	76
6	14
3	16
2	20
4	2
5	-23
8	-27
2	-23
20	4
20	29
9	18
260	251
224	219
4	-5
5	-21
2	-25
2	4
6	-23
330	334
10	-65
2	18
316	326
16	-11
210	222
10	-3
2	6
14	-11
4	-31
5	35
6	14
120	76
2	24
472	474
10	8
5	0
2	-1
6	8
163	191
2	0
28	29
9	55
168	188
13	31
2	10
2	-11
2	8
32	46
214	254
16	14
4	-11
373	350
22	33
6	-7
4	-23
6	8
9	-32
20	-17
20	73
2	22
4	2
25	12
432	454
9	2
8	51
9	29
6	-5
9	27
76	78
2	8
2	-3
335	375
74	92
14	35
10	-47
10	-1
3	6
8	20
39	14
6	-1
118	146
3	14
140	110
174	174
3	-9
4	-21
4	-19
158	125
6	20
20	44
4	-15
64	76
20	0
106	92
7	-21
18	20
176	168
8	18
8	-7
4	71
2	8
158	194
20	14
2	-11
328	338
2	46
2	37
124	112
5	20
20	33
18	-1
2	12
10	8
64	66
2	0
2	0
3	2
9	20
24	-9
2	4
38	44
134	115
4	10
4	31
429	425
204	122
6	-17
6	18
8	-19
6	-1
12	-31
484	439
3	33
4	24
2	-21
4	-15
9	48
74	100
6	16
2	-13
370	354
10	35
2	-1
100	130
6	14
4	-17
261	238
7	29
2	0
7	-9
8	18
182	163
7	-23
106	120
133	125
20	37
6	-7
6	-1
32	57
2	-32
226	210
19	31
434	506
2	-5
14	-29
128	115
6	-9
8	14
10	-25
245	248
10	8
110	146
166	174
20	14
372	434
4	6
180	160
5	-15
20	12
4	-31
12	57
3	0
8	12
2	4
2	48
322	319
2	12
2	37
4	-1
11	0
8	-21
11	-11
8	2
7	6
20	40
6	-19
4	27
14	18
280	334
38	37
8	33
154	163
2	-25
28	44
9	29
6	12
4	20
4	-5
8	4
6	-1
2	-15
7	-21
12	8
24	37
8	-3
8	12
2	-3
40	-27
136	152
2	16
16	-21
52	78
12	40
3	53
156	130
7	16
68	62
3	0
4	4
4	12
8	0
26	51
2	-19
42	12
2	18
2	-21
6	22
2	0
12	-9
2	0
3	-11
20	12
6	22
4	-7
90	97
5	16
129	128
20	-21
6	-23
6	33
12	24
7	16
64	90
12	-9
10	22
2	12
6	46
128	130
2	31
218	251
344	354
79	80
108	64
52	90
9	-23
2	-21
20	2
9	27
23	16
172	157
2	-9
2	-29
4	16
2	-27
12	6
2	0
2	-5
5	4
2	-15
347	406
8	4
20	6
2	-9
6	-31
2	6
153	194
187	194
2	-1
4	-23
4	10
7	-11
4	-7
6	-1
4	33
16	4
4	-9
20	71
42	76
8	42
96	136
4	10
20	66
8	-5
4	24
3	16
7	16
10	8
3	31
30	12
5	-7
6	-7
4	29
2	-47
32	8
16	24
2	-21
20	35
2	6
2	-25
16	12
7	16
2	16
330	311
114	95
3	2
74	35
55	12
7	31
2	12
10	-7
4	-3
9	-7
13	2
7	37
369	363
5	20
3	-19
2	4
170	168
2	22
6	27
2	31
2	-36
2	4
116	117
55	42
113	115
4	-13
55	62
6	-11
2	-23
16	90
6	-15
4	-11
93	73
34	18
154	141
2	18
49	57
5	8
6	16
6	0
4	14
2	40
384	454
8	35
174	165
4	44
10	48
12	22
20	10
322	315
4	-3
5	14
8	31
8	35
78	46
2	-3
82	53
22	-9
11	31
130	130
2	22
22	35
12	16
8	-1
15	57
4	33
196	254
7	37
20	40
20	53
4	33
4	-31
8	18
8	-9
8	-15
42	60
6	4
107	146
2	-42
6	-7
160	168
4	2
13	31
20	16
22	40
9	4
6	-5
5	-13
4	10
28	14
2	-3
21	10
4	-25
2	37
322	323
2	-25
5	57
20	4
2	-21
47	71
20	16
2	-7
2	-31
258	282
4	6
118	122
2	31
3	-19
7	53
20	6
2	-11
16	-3
4	-1
6	6
2	60
3	16
114	120
222	251
220	188
116	122
10	-3
4	-5
2	12
6	0
288	231
2	8
135	95
48	33
336	397
2	12
173	210
10	48
2	-5
4	-25
20	14
52	40
20	16
2	2
492	495
4	0
46	35
104	107
6	-25
4	2
14	-11
24	-3
2	37
128	88
2	48
8	44
16	44
5	16
45	62
9	-29
128	141
20	-3
12	20
2	4
12	31
10	53
4	2
4	-7
14	14
2	4
2	42
48	62
12	64
7	4
23	14
6	6
7	24
2	-11
10	-13
6	-19
340	330
312	346
7	-11
336	319
3	42
3	4
3	-3
2	40
6	12
5	-15
3	20
2	20
2	-36
10	-3
138	128
3	4
12	-9
46	78
2	-11
226	251
262	241
6	42
6	37
138	133
2	31
8	24
6	-32
16	-7
49	24
201	222
2	4
2	24
2	18
8	10
7	27
34	40
10	-15
4	48
4	2
6	16
4	22
5	-3
20	0
24	40
4	-25
4	35
2	18
20	31
10	-13
2	2
8	-11
20	8
4	10
5	-1
4	2
6	-36
6	18
54	35
9	22
7	14
232	235
32	40
4	16
26	2
6	-5
24	12
2	-13
5	-3
5	-11
3	31
10	22
4	18
5	10
4	16
5	16
20	16
10	6
28	2
4	33
5	12
112	160
3	-44
4	27
224	238
2	-23
2	18
188	107
4	-25
4	14
60	83
250	271
20	40
22	33
6	4
2	-21
68	57
220	191
16	29
10	4
172	136
3	-15
4	53
434	485
10	-9
8	-1
8	-23
2	27
36	44
3	0
4	0
28	40
6	-55
6	14
6	4
28	29
94	144
16	-5
6	2
2	-7
6	48
356	388
20	4
2	22
2	14
168	174
6	57
2	31
2	64
4	-11
2	-19
2	2
3	12
160	180
36	48
2	-5
2	-36
72	78
165	160
6	8
20	2
10	0
188	133
3	37
2	-53
2	14
20	18
255	235
263	238
3	16
16	53
8	18
14	14
2	0
184	203
82	60
17	48
60	42
9	-17
3	-15
2	-25
281	275
4	-21
15	2
52	24
6	-11
176	160
173	177
78	73
32	16
2	6
104	154
5	-17
4	6
9	29
17	12
4	-34
30	46
2	-23
84	88
6	-23
7	35
4	37
7	-17
131	115
30	37
74	71
2	-7
12	-3
8	27
20	64
3	-19
7	10
5	10
31	10
250	203
18	16
2	-1
192	130
74	88
188	186
18	-7
4	-21
2	-11
4	37
6	-7
486	420
4	14
76	69
20	-7
184	165
134	165
16	6
8	31
2	-17
156	163
2	-19
6	-29
276	219
2	40
2	-13
2	-11
2	0
5	14
42	29
4	10
2	27
3	29
4	33
64	85
4	16
5	6
2	0
20	4
24	37
217	206
4	-11
99	120
2	-21
20	2
110	97
20	16
24	10
124	130
320	265
376	380
7	4
276	265
92	107
2	-21
158	168
2	51
37	51
18	44
6	2
2	-21
5	8
7	-7
5	-23
5	18
4	6
2	0
2	-25
5	18
19	-27
12	51
4	-9
483	518
304	235
2	-3
2	-7
2	-27
352	380
2	-34
2	-13
20	40
260	275
20	27
2	-3
36	27
9	55
4	44
20	18
2	0
2	6
6	31
6	-15
10	14
20	2
180	165
2	-21
4	-32
3	-1
5	20
236	248
6	46
36	66
2	-49
94	69
12	44
446	501
15	46
2	14
7	4
2	-46
4	-21
22	-7
126	144
4	27
163	168
171	171
2	22
101	115
6	-40
6	12
8	-13
77	92
2	35
20	76
8	8
6	31
8	-13
7	14
3	4
2	16
10	46
388	406
2	12
56	42
20	69
2	-9
4	24
20	6
6	22
40	-1
51	64
4	-3
9	27
8	10
20	10
4	-11
3	-7
10	-1
4	-38
5	-11
18	33
2	-9
22	48
12	8
4	24
120	110
3	-15
5	2
28	33
8	-19
20	10
2	29
2	-27
20	-7
6	-5
4	-13
8	12
56	37
8	51
2	37
52	90
8	-11
2	35
31	10
20	44
5	-17
20	24
3	-19
20	29
6	-7
129	146
4	22
12	29
6	-15
2	29
8	-13
20	-1
154	144
12	2
5	6
2	10
20	27
6	16
4	16
109	57
16	-17
3	-19
3	0
9	42
2	37
8	18
51	14
20	10
4	20
2	14
20	-23
12	42
10	53
2	12
14	40
2	-25
290	289
65	69
20	6
2	2
2	14
7	-5
20	55
16	-9
84	95
3	2
2	6
5	-19
184	188
90	90
63	76
75	95
15	-36
18	46
42	27
3	-21
3	16
2	16
4	24
3	33
36	14
20	14
2	29
326	289
4	18
2	6
24	27
4	33
2	-5
145	180
244	275
194	165
12	-15
130	112
4	40
6	18
7	-31
3	27
10	-7
8	-38
4	-19
2	-13
62	80
132	102
18	16
10	73
7	12
12	-1
5	-7
2	0
2	40
4	0
2	-38
73	73
2	8
6	4
8	-27
2	-9
5	8
2	44
4	35
126	138
96	130
7	31
12	27
20	29
128	130
4	0
15	24
104	97
208	210
20	42
3	-32
190	160
12	2
16	27
8	37
2	18
2	8
4	6
2	44
5	18
123	144
114	120
12	18
108	83
4	4
4	-19
9	14
2	-38
20	8
40	40
214	206
40	8
32	24
3	35
2	-47
82	35
9	16
64	73
78	37
20	4
95	80
18	8
6	-3
8	-25
8	44
28	-9
6	22
345	338
7	22
12	48
135	107
5	33
4	42
166	83
2	4
4	-3
58	88
2	-9
7	20
4	10
2	-29
104	130
174	138
146	194
308	289
264	254
2	18
5	8
6	2
22	4
10	-5
20	24
308	282
4	62
6	35
2	18
70	110
8	22
2	2
6	18
8	12
8	0
4	14
20	46
4	0
2	14
120	133
21	6
4	33
6	-13
2	-21
4	0
4	-17
15	-9
8	6
2	14
434	479
4	-38
6	-7
2	22
9	10
2	10
20	37
181	165
10	8
20	6
257	228
2	0
9	-34
2	42
4	-13
42	55
8	27
6	46
20	18
3	-36
2	-7
4	-29
4	-31
6	20
4	-11
2	-15
7	2
4	27
4	-13
201	186
5	10
20	12
8	-9
2	-27
2	-7
20	29
14	12
121	130
256	311
114	88
4	0
10	29
8	55
8	20
8	-5
2	48
38	33
20	4
9	60
53	62
2	-13
268	289
2	8
2	20
2	-9
2	6
3	20
2	-7
4	4
7	57
38	44
4	-9
2	-19
2	20
6	-40
20	-17
4	-1
4	8
20	20
32	4
2	35
3	8
12	44
5	-11
2	-11
2	-7
20	6
8	2
4	8
8	-51
4	-7
4	-7
8	4
6	24
4	-9
8	14
2	0
3	-3
12	0
12	37
4	-38
2	12
4	-1
20	4
4	-1
2	0
22	6
2	2
4	-38
2	-23
4	-15
3	33
8	37
18	-11
4	14
2	-19
10	10
5	-42
60	51
20	10
4	20
9	-15
271	307
4	27
2	-46
2	-23
8	24
2	16
244	225
10	46
16	10
13	14
20	-29
36	29
2	-11
7	10
23	22
4	4
2	8
222	203
20	-7
35	42
8	0
10	14
2	46
5	-31
2	-9
2	16
4	6
2	-27
20	-15
2	-34
20	27
62	60
172	152
5	16
8	37
2	-11
6	-27
3	31
404	425
213	203
168	149
4	44
12	8
4	4
48	73
4	24
16	48
76	35
8	29
12	-9
14	-7
6	-7
4	16
2	4
4	-9
2	-23
35	8
6	18
24	18
112	83
114	110
13	24
6	40
12	8
4	18
2	-9
2	6
6	44
2	16
8	-1
4	-17
9	-7
37	8
24	2
4	16
3	12
20	6
16	69
110	115
456	464
28	18
2	-7
4	-7
4	37
20	-7
2	8
378	406
3	6
4	0
2	0
2	-7
155	160
6	-5
2	-21
20	31
16	-9
6	-11
2	-1
8	46
134	146
224	258
364	350
5	24
12	35
230	251
2	-23
2	-1
104	107
20	-9
8	18
3	-21
6	-55
2	6
4	24
20	60
8	-9
2	-11
6	-13
3	35
148	130
32	2
4	-1
237	231
6	35
4	-21
2	22
134	125
2	-3
8	-3
10	12
121	92
56	66
3	-7
2	-1
4	10
90	71
22	22
2	-7
6	46
16	14
18	4
6	14
12	-29
5	24
5	20
4	-3
18	33
97	88
9	-15
6	12
2	10
60	55
2	12
189	154
8	6
2	-11
10	18
62	35
7	4
8	-21
143	122
20	27
2	-5
3	22
176	194
12	-21
2	-7
3	-36
166	177
8	-27
59	115
20	2
2	-32
4	-47
5	-21
8	8
2	10
12	-9
16	14
192	180
2	14
2	42
99	71
20	40
4	-5
4	10
20	22
2	0
5	35
2	14
37	37
2	27
4	40
10	8
20	31
150	152
20	10
3	-3
40	80
2	-9
20	44
4	-11
20	20
8	20
20	71
8	12
69	76
6	18
4	31
20	40
20	-15
2	-9
20	18
54	62
203	186
10	46
4	8
108	107
2	18
4	-5
40	71
4	-31
26	71
2	20
159	165
4	-15
8	33
36	53
5	10
170	128
4	10
20	73
20	24
2	14
222	219
16	8
20	10
2	12
190	241
4	-15
6	-23
16	12
20	69
8	62
12	-1
10	-31
4	0
386	330
20	0
2	31
142	165
139	206
236	275
4	8
32	35
20	27
8	-17
2	29
3	14
8	-21
4	-7
2	-47
4	-36
117	117
4	-1
2	-7
32	42
10	33
5	12
16	6
13	18
32	44
2	-13
20	-1
6	-13
2	12
2	42
7	22
3	46
6	24
2	10
4	29
3	-38
16	4
10	-38
228	180
12	10
4	-17
48	42
3	0
92	92
162	228
4	-7
4	-1
8	-17
100	149
20	40
6	31
47	90
22	24
4	31
20	10
5	4
4	-21
6	20
365	380
258	261
28	42
6	-17
162	125
2	42
74	60
22	40
10	6
3	-9
20	20
2	29
28	4
10	-15
6	18
198	165
106	117
2	-1
20	18
461	439
6	18
191	171
2	69
81	85
12	42
4	2
2	-5
3	8
6	60
2	-1
70	44
124	144
8	-11
236	222
2	6
78	95
4	24
6	2
5	-21
122	105
20	-25
2	40
60	69
19	20
8	-32
14	22
2	35
434	474
4	-7
2	40
3	-17
2	-19
20	29
10	6
16	-21
40	57
5	10
4	-17
182	141
8	22
2	-21
8	35
4	-19
2	-46
2	0
3	-9
2	22
19	40
2	10
14	20
20	-3
8	35
8	31
2	-5
2	-21
4	-11
148	197
10	-19
2	6
2	2
6	31
3	0
136	80
5	4
2	20
152	174
9	6
6	24
12	2
8	-13
4	10
208	210
16	-9
11	42
6	6
20	-15
6	27
4	27
18	20
5	12
4	-9
104	100
20	37
4	10
2	6
20	-1
12	-27
138	128
2	-7
70	76
14	-9
190	241
2	12
2	-9
16	27
8	-15
2	-5
5	12
2	2
68	37
2	-3
150	149
3	-1
6	0
178	165
335	319
16	6
16	-13
4	6
9	-47
2	8
12	4
2	-7
2	-31
20	8
5	10
372	384
92	146
147	136
11	31
412	429
4	27
12	-5
2	6
4	8
8	0
6	-3
2	-7
278	289
20	10
373	429
13	14
8	6
3	-34
12	27
74	78
6	-13
2	4
7	18
66	88
48	40
20	20
22	35
6	-11
4	-7
232	197
5	31
20	37
8	-23
114	112
2	16
102	110
4	2
7	-5
4	-7
2	14
2	-21
30	33
368	371
2	4
3	-5
2	51
3	-11
4	-19
4	27
2	-42
16	-1
378	380
5	24
5	-1
34	33
443	415
8	31
2	37
4	8
2	8
6	4
3	-15
20	24
20	46
2	4
139	128
6	37
2	-5
8	16
10	-3
204	231
2	-42
22	12
12	-51
6	-3
312	338
4	8
4	-19
2	-31
34	18
4	24
56	64
22	46
20	-7
124	122
20	14
20	14
6	6
6	53
394	363
20	4
7	-11
252	261
282	244
2	-19
3	-15
16	27
48	44
9	14
72	73
4	35
218	244
20	18
16	18
282	311
12	16
3	-5
52	31
156	157
2	16
2	2
2	10
3	2
20	46
17	42
9	31
28	20
27	66
98	66
7	8
7	6
4	-7
142	130
18	62
2	-29
14	0
4	-31
4	-3
2	-19
10	-11
58	20
20	4
2	-17
62	53
122	122
4	22
138	144
4	4
72	66
5	-17
2	40
2	18
313	296
216	228
20	2
8	66
2	-46
2	0
2	44
202	168
4	18
40	18
2	2
18	10
2	-3
2	-1
430	402
4	12
44	16
206	216
2	-1
20	-23
2	-1
2	8
4	24
34	69
20	20
4	-31
4	-9
4	22
17	-15
222	244
2	4
16	31
2	31
10	24
5	-11
262	231
10	-21
2	20
4	-1
20	18
2	-15
200	197
37	24
2	-27
2	37
12	29
308	300
2	14
4	-29
6	12
8	-21
16	8
41	73
2	-7
2	-1
88	53
25	24
4	-21
2	-34
2	31
2	10
14	0
2	2
2	-32
4	-13
6	12
2	-9
4	-3
116	112
14	-17
2	16
2	-27
8	-9
2	-3
2	10
4	-49
4	42
238	251
10	27
12	-21
3	-5
424	384
4	8
20	8
4	14
180	186
338	326
122	149
80	71
20	27
4	-34
2	83
8	64
270	268
2	27
2	-15
100	112
16	20
132	191
12	48
2	-19
2	-32
10	10
8	-15
6	20
2	22
2	8
6	51
6	4
453	434
128	90
2	20
7	31
106	141
156	180
5	-17
24	29
6	10
5	-1
2	20
2	-9
468	495
8	12
8	-13
36	60
6	14
2	-23
408	388
31	27
152	154
2	-1
4	4
4	-11
68	88
6	-11
8	18
2	-13
13	-5
4	-29
20	60
29	20
2	29
4	27
5	24
7	-17
20	0
442	459
180	168
4	-3
4	-1
20	20
6	12
7	8
188	174
2	37
72	64
2	-13
20	-21
2	29
10	-1
289	244
6	12
6	37
8	10
4	22
5	-17
34	-5
2	-34
8	51
28	27
40	27
2	31
76	64
8	12
2	2
4	-15
8	27
6	-11
2	-5
2	6
2	22
20	29
8	-27
14	-5
2	-3
2	0
2	22
4	85
14	40
2	4
2	14
14	-3
162	141
6	18
2	20
8	18
2	-17
8	12
41	57
52	83
8	-1
4	6
2	-9
3	12
2	24
2	60
94	154
22	0
20	22
332	367
4	35
30	33
3	27
4	40
4	35
18	2
12	-5
2	14
10	6
72	48
8	-5
2	12
8	14
8	6
2	-1
4	6
4	12
404	363
2	18
104	146
118	112
3	-3
5	-13
10	-13
96	85
4	18
4	-34
2	-29
12	18
2	35
10	-3
28	29
2	2
13	16
20	22
239	286
2	-19
4	8
2	-3
8	-9
2	14
90	88
20	66
2	14
12	24
17	29
324	265
4	6
20	27
4	-11
210	219
20	4
2	-13
8	8
20	2
184	152
20	44
6	33
4	-3
20	24
9	14
2	-11
20	2
4	-19
2	22
2	-27
2	-1
209	222
4	8
2	-34
20	44
30	6
20	40
2	24
20	6
2	31
2	-5
2	31
20	46
4	55
14	18
2	-15
3	31
14	31
43	18
12	-27
82	85
2	-36
31	-21
6	-11
358	384
44	16
2	10
76	80
214	244
2	-23
60	55
2	-46
142	141
2	6
4	51
147	149
10	37
2	22
62	57
2	-27
28	31
20	22
3	18
4	29
3	-3
2	14
2	29
66	51
6	16
3	-31
82	78
24	6
2	18
62	57
2	-25
4	2
17	57
12	35
10	-32
4	20
12	-3
120	80
6	-34
6	-42
37	16
2	42
2	4
2	29
20	35
4	6
2	22
167	197
334	342
2	16
426	411
2	-7
8	31
3	10
3	33
2	14
15	51
246	210
4	-3
2	-1
2	0
10	44
164	188
10	-1
20	18
4	0
14	-15
151	160
4	-13
443	459
202	265
16	44
15	44
6	16
20	8
53	48
19	0
2	40
4	29
220	200
6	10
20	16
3	4
2	-15
9	14
48	62
24	4
216	216
92	85
2	16
4	0
2	-5
2	-31
2	-5
3	0
8	2
2	10
246	251
2	-9
4	6
4	6
2	27
24	4
2	-9
226	231
4	12
2	22
70	51
2	-31
2	-21
10	18
2	-15
50	60
4	6
20	44
20	8
10	12
2	16
4	60
4	2
28	35
4	10
4	-23
184	186
256	251
2	-9
2	31
2	33
18	62
10	22
4	29
112	130
20	-3
3	-9
4	10
3	-5
20	20
8	-5
2	35
8	-38
10	-40
2	-15
8	-31
8	-15
2	27
39	46
6	20
2	8
5	-9
20	-3
20	46
5	-13
6	22
2	10
260	206
15	46
14	-3
90	73
100	122
16	33
8	-1
186	171
8	20
8	-25
4	-1
20	4
4	-9
9	22
32	33
149	152
2	24
10	10
2	-9
195	225
9	-11
2	29
4	14
110	171
2	42
20	27
2	22
2	-21
2	18
3	-23
20	24
3	-19
2	8
4	12
2	6
4	24
2	-32
2	8
8	-11
26	55
168	174
2	-3
34	31
6	20
4	18
12	-7
134	110
8	-15
76	97
474	439
16	20
2	-11
125	115
58	95
12	18
3	2
2	-15
15	-7
288	258
106	141
4	37
2	42
8	2
126	154
2	31
4	-3
356	319
44	97
16	12
52	20
128	136
440	444
10	-21
4	-13
8	40
66	76
20	14
8	40
12	4
52	80
4	0
4	8
6	8
6	18
196	286
162	146
2	-23
24	33
14	46
2	42
172	200
2	48
20	16
50	57
4	-40
6	35
2	-11
78	66
147	203
16	12
20	90
6	0
10	0
2	-25
9	-19
176	183
8	40
24	0
20	-19
20	31
28	53
128	122
108	117
10	0
20	40
20	14
2	-5
4	24
60	44
72	83
2	48
277	286
3	-19
12	53
70	48
2	14
9	-3
2	-17
2	-7
328	304
2	-7
2	2
204	261
8	-13
2	8
3	-3
2	-21
25	10
51	31
160	149
12	8
2	27
378	388
4	10
2	4
102	130
3	-17
36	44
403	380
44	10
56	29
110	80
290	258
4	27
20	-3
4	-9
2	14
2	-13
6	4
8	-11
4	0
101	130
438	469
234	222
8	0
12	-19
2	10
6	35
9	20
4	8
102	46
8	24
20	44
3	-1
2	37
70	128
282	307
2	-9
107	133
4	12
23	2
8	-29
2	-7
2	18
314	307
201	174
2	33
41	37
134	112
4	-5
2	2
12	33
2	12
4	12
4	60
2	-49
2	-19
3	-36
8	2
4	22
2	14
18	-15
12	20
4	-1
3	8
4	46
6	53
8	14
4	10
20	2
4	8
5	18
54	83
453	479
4	16
16	20
2	-31
10	-34
6	12
2	6
4	-15
12	20
20	20
4	14
4	37
8	-11
4	14
20	14
2	-31
5	22
2	-11
2	-5
3	40
2	-13
44	120
10	4
106	133
216	165
70	78
4	-15
4	-17
122	95
6	4
5	20
8	-40
18	64
10	4
4	18
4	-32
4	20
20	22
6	2
12	40
20	53
4	12
2	-32
39	31
2	10
30	48
6	51
54	53
76	83
2	-23
4	-9
20	-9
20	42
2	18
62	62
2	10
5	33
46	53
2	-23
440	411
136	122
4	42
166	141
10	62
2	8
248	251
4	-3
2	0
6	6
4	-1
8	48
4	29
394	429
5	-31
2	20
2	18
2	4
4	-29
8	10
112	125
14	2
32	35
3	22
3	10
219	197
2	-9
2	6
3	18
5	14
20	18
144	152
20	37
150	138
2	35
25	0
8	-7
8	-1
492	553
20	8
8	-5
2	-9
2	-7
35	31
4	10
16	10
146	168
4	-25
16	-5
2	-1
2	4
6	10
28	33
4	27
3	4
14	35
3	2
20	31
2	-15
373	415
4	-29
2	-7
2	37
4	35
12	22
2	42
4	-3
9	8
4	-13
2	14
4	14
2	-38
12	35
6	0
2	-21
4	2
29	22
8	-5
2	33
5	-5
20	-40
20	27
4	-7
462	469
2	-5
8	4
10	27
4	-11
20	8
8	-19
324	323
12	22
8	8
3	40
410	384
2	-19
12	-32
24	31
4	-7
20	-13
6	12
4	42
8	10
8	6
184	251
4	40
48	83
126	138
2	-5
458	434
24	33
2	-17
2	-15
8	42
2	-15
20	-11
4	-23
2	22
6	33
10	24
362	411
254	200
32	48
2	4
3	-17
8	4
3	2
249	225
2	-9
188	163
66	57
2	14
2	22
2	8
4	53
12	10
12	46
176	130
2	4
36	8
88	107
3	10
196	219
176	160
4	14
6	-17
41	35
14	18
8	42
6	18
10	76
2	-25
8	0
9	10
444	464
6	-29
16	51
4	-1
4	-15
2	-31
47	12
102	76
6	51
2	-1
2	8
36	37
2	-5
8	14
2	24
3	-11
20	-11
2	8
2	-19
116	83
20	29
20	42
2	-13
15	2
2	-15
4	6
2	4
2	-23
368	449
468	454
2	-3
206	157
146	138
3	10
4	4
6	-1
2	10
46	48
2	8
2	24
37	8
190	141
4	29
15	-1
230	251
4	12
52	85
4	16
226	219
60	6
340	278
2	-7
2	6
2	16
2	-40
4	18
2	-5
4	6
2	-13
2	-58
26	73
200	213
16	44
150	122
4	16
20	33
3	-5
50	42
4	-9
214	197
2	-7
5	12
9	12
12	12
226	228
20	-5
4	24
2	22
4	6
95	80
2	6
2	8
4	-17
383	311
2	-5
2	18
20	24
2	-1
32	31
24	24
6	12
20	14
236	268
2	-27
20	6
4	22
2	4
56	51
2	-5
6	-25
4	48
456	490
2	8
2	6
4	4
9	14
12	2
10	-15
4	-11
2	-1
2	-32
4	-11
12	18
14	10
144	138
82	102
4	29
30	31
2	-23
8	-42
2	-1
2	27
2	2
56	76
2	-9
12	18
4	10
42	55
31	48
20	2
4	-49
2	14
6	31
6	48
10	2
492	464
2	6
8	-13
9	4
4	-21
44	51
2	-29
8	46
61	31
2	8
11	37
9	51
2	-27
72	85
4	12
2	14
21	24
10	-23
237	203
244	311
104	130
8	-27
2	6
2	-1
2	20
2	48
2	-1
6	2
8	27
2	-13
36	73
364	402
2	6
2	-17
20	16
20	-7
4	66
2	24
2	-17
34	0
16	-11
2	46
2	16
6	-11
150	130
21	27
4	18
3	22
10	-40
4	35
8	-17
320	323
13	-9
6	20
4	53
64	42
2	-32
2	-1
114	149
24	8
18	10
2	-13
9	33
20	37
3	48
2	-9
6	10
6	27
4	18
12	-40
2	35
2	14
2	8
2	27
122	95
432	371
8	33
16	22
10	2
2	6
48	105
2	20
204	225
4	18
4	8
8	-1
14	46
14	-17
200	241
2	55
2	18
194	219
16	60
24	24
4	42
6	37
16	27
4	-32
2	-40
7	-21
20	0
2	22
5	-17
2	29
5	22
330	289
264	219
48	20
16	6
80	125
36	33
8	10
498	464
2	-23
258	300
38	10
4	-11
346	319
12	-15
2	-1
14	22
42	66
8	27
10	0
4	20
3	-13
20	8
104	60
2	-5
304	330
2	6
60	53
160	168
2	-3
2	-25
4	-1
20	14
60	69
2	-32
4	-9
380	397
72	83
13	27
64	18
220	180
484	535
2	8
8	42
2	10
102	85
30	27
2	-31
346	358
2	16
4	53
466	425
70	105
4	-7
140	144
2	-32
26	55
2	-13
88	85
2	40
20	-15
20	-1
11	31
104	80
6	-15
2	-21
11	8
2	-5
4	-36
4	22
2	-9
5	14
257	258
6	-1
2	12
220	171
204	171
3	8
128	100
2	18
29	27
2	-13
2	-13
3	-27
20	48
180	228
20	-11
20	12
4	-44
204	278
2	8
20	-27
4	-13
6	27
32	6
8	-9
2	22
150	160
228	238
436	425
166	177
2	-11
2	14
2	-23
10	-3
4	0
19	20
8	33
4	10
2	12
2	0
204	188
46	66
111	100
9	24
34	60
188	191
2	46
2	-9
4	-23
14	10
20	10
20	69
2	0
20	31
4	31
3	20
3	-15
4	10
49	55
2	-5
2	35
3	-11
26	37
2	18
8	-23
2	33
10	18
62	66
35	69
6	22
16	64
2	-31
2	-27
2	14
8	55
179	200
9	69
2	-7
3	12
408	411
23	-32
2	0
3	55
2	0
34	64
20	55
20	51
2	22
5	0
2	6
2	-27
160	125
24	18
20	-11
2	-3
2	6
2	-1
2	27
4	29
20	4
6	-11
12	37
6	27
20	33
4	0
20	6
8	48
112	102
2	-25
4	-21
3	-5
9	6
6	37
13	40
20	33
257	213
20	24
2	-5
2	-7
20	44
20	51
4	20
4	-27
6	2
2	-17
28	0
22	46
4	-9
4	24
76	90
6	-23
34	18
33	8
2	20
6	22
116	122
2	8
2	-13
2	27
2	0
20	-11
140	197
6	8
2	33
66	85
18	-15
6	14
20	20
6	-3
10	20
2	33
72	57
2	8
2	22
4	46
11	33
8	-27
4	16
2	18
148	186
20	16
20	-29
48	46
2	-11
112	73
2	-1
2	-15
132	168
118	80
7	-9
10	2
8	53
6	24
16	-9
6	33
20	6
80	90
22	-23
394	334
4	8
2	-9
162	160
45	78
26	40
2	-9
4	10
5	20
262	225
15	14
4	20
10	60
110	125
2	-13
26	27
4	24
4	35
85	125
4	-42
224	319
2	-11
10	-5
2	4
124	88
98	120
70	66
4	35
2	-25
20	20
2	16
2	8
20	18
188	186
10	-3
26	46
20	18
20	55
216	241
436	434
2	-17
16	24
3	27
20	-17
24	40
20	-1
6	64
8	12
2	-19
4	-25
2	6
6	-9
106	144
20	-3
3	22
6	-3
2	12
6	-13
14	6
14	35
4	2
2	12
6	-15
2	14
110	117
2	40
6	27
337	358
20	-29
2	4
398	402
20	31
126	133
2	0
12	-1
4	10
20	55
